filename,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_moon_fear.wav,-439.5826416015625,76.17952728271484,19.3117618560791,-8.797791481018066,0.45564669370651245,2.4913153648376465,-4.273802757263184,0.31204041838645935,-21.152135848999023,-13.323659896850586,-22.864444732666016,-10.504929542541504,-7.989652156829834,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_moon_fear.wav,-485.2900390625,70.32671356201172,-15.724061012268066,-7.609039306640625,-3.163323402404785,-16.27903175354004,-25.46759033203125,-22.951431274414062,-3.7411038875579834,6.378077030181885,2.9013051986694336,-4.799094200134277,-5.875486373901367,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_moon_fear.wav,-476.10504150390625,74.69939422607422,17.5521183013916,-12.717836380004883,-0.16225481033325195,2.0154945850372314,-4.63373327255249,0.4146312475204468,-21.500513076782227,-13.946701049804688,-22.251039505004883,-9.893568992614746,-7.79791784286499,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_mop_fear.wav,-369.0312194824219,45.36703109741211,13.106810569763184,-12.302348136901855,-10.228704452514648,0.793960452079773,-4.401470184326172,-1.5425500869750977,-9.209400177001953,-7.837552070617676,-12.081482887268066,-4.811305999755859,-5.591059684753418,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_mop_fear.wav,-422.7755432128906,70.46449279785156,16.65216636657715,-17.362808227539062,-12.649603843688965,3.355210065841675,-9.214217185974121,3.352264165878296,-15.096687316894531,-8.40053939819336,-15.982657432556152,-4.599785327911377,-6.155971527099609,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_mop_fear.wav,-455.0615539550781,64.59736633300781,-23.620155334472656,-22.29306411743164,-0.44050389528274536,-10.338262557983398,-16.797143936157227,-14.512639045715332,-4.364745140075684,5.742940425872803,-3.4306232929229736,-1.4583730697631836,0.3005020022392273,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_mop_fear.wav,-448.60467529296875,71.41016387939453,14.721237182617188,-19.181142807006836,-13.095776557922363,2.7788639068603516,-9.788046836853027,3.685896873474121,-15.27746295928955,-8.111854553222656,-17.02067756652832,-3.9180984497070312,-6.17805814743042,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_mouse_fear.wav,-373.3660888671875,38.630897521972656,11.28233528137207,-7.471477031707764,-7.738831520080566,2.105550765991211,-5.287796497344971,-4.9571852684021,-14.116589546203613,-7.011624813079834,-14.061704635620117,-2.249711513519287,-6.390064716339111,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_mouse_fear.wav,-409.4549865722656,53.70442199707031,13.954840660095215,-10.895831108093262,-10.324750900268555,3.237920045852661,-8.682321548461914,-1.6725947856903076,-20.22675895690918,-5.585309028625488,-17.224624633789062,-1.268694519996643,-7.49931001663208,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_mouse_fear.wav,-446.3680725097656,49.442787170410156,-15.917526245117188,-16.47784423828125,-4.685939311981201,-13.308300971984863,-20.660730361938477,-9.642394065856934,-1.5859159231185913,3.879058837890625,0.9480880498886108,3.670858144760132,10.57429313659668,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_mouse_fear.wav,-436.9450378417969,52.62936019897461,11.862372398376465,-12.445801734924316,-11.820343971252441,2.5782716274261475,-10.106636047363281,-2.7103371620178223,-20.954195022583008,-5.744314670562744,-18.38079071044922,-1.256055235862732,-7.757002830505371,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_nag_fear.wav,-353.4022216796875,33.359825134277344,8.064138412475586,-4.850137233734131,0.06385505199432373,-0.6150137782096863,-10.19127368927002,-4.954252243041992,-6.636974334716797,-4.841494083404541,-12.773761749267578,-7.695451736450195,-4.381869316101074,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_nag_fear.wav,-434.5810852050781,67.93216705322266,8.133244514465332,-14.007997512817383,2.3108911514282227,-2.3292760848999023,-19.20428466796875,-0.22489027678966522,-13.384054183959961,-2.7136290073394775,-18.286441802978516,-10.714606285095215,-6.05234432220459,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_nag_fear.wav,-469.1506042480469,60.435691833496094,-27.090375900268555,-9.10079574584961,-9.356382369995117,-23.379486083984375,-9.142868041992188,-14.08001708984375,-12.000740051269531,-0.36936694383621216,5.237558841705322,-0.5890027284622192,1.47114896774292,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_nag_fear.wav,-463.6728820800781,67.50540924072266,5.160911560058594,-16.291990280151367,2.440458297729492,-1.8743356466293335,-20.133188247680664,-1.5892895460128784,-13.570643424987793,-2.174621820449829,-18.904794692993164,-11.046896934509277,-5.929923057556152,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_name_fear.wav,-344.6569519042969,33.11750030517578,9.50161361694336,0.7778192162513733,2.2653744220733643,-1.3021842241287231,-9.73952579498291,-5.837408065795898,-9.398356437683105,-9.471858978271484,-14.628833770751953,-8.93271255493164,-7.980544567108154,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_name_fear.wav,-422.5158386230469,61.657264709472656,13.891914367675781,-1.1932295560836792,1.6859115362167358,2.210411548614502,-17.01983642578125,0.8850816488265991,-17.341840744018555,-10.700979232788086,-22.148574829101562,-11.589079856872559,-9.883734703063965,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_name_fear.wav,-455.34783935546875,54.435367584228516,-13.195253372192383,-3.089331865310669,-9.534757614135742,-24.744661331176758,-18.670841217041016,-21.174604415893555,-12.245598793029785,2.5127367973327637,2.390340805053711,-0.5264557600021362,-0.13861262798309326,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_name_fear.wav,-450.6253356933594,62.7357292175293,9.427995681762695,-4.072598934173584,2.027780294418335,1.9317467212677002,-18.614639282226562,0.6389470100402832,-18.608814239501953,-11.567773818969727,-22.984342575073242,-11.72420597076416,-10.557708740234375,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_near_fear.wav,-337.0351867675781,33.634429931640625,6.343606948852539,-3.2767417430877686,3.1841325759887695,2.7947776317596436,-11.04737663269043,-7.896393299102783,-9.797469139099121,-9.155475616455078,-13.741254806518555,-10.213210105895996,-7.062338352203369,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_near_fear.wav,-413.9131774902344,61.840484619140625,9.709220886230469,-10.602688789367676,1.2331857681274414,9.5175199508667,-20.141603469848633,-6.598960876464844,-14.848820686340332,-9.913595199584961,-20.069852828979492,-11.926640510559082,-7.4388322830200195,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_near_fear.wav,-451.3565979003906,52.84974670410156,-19.611928939819336,-6.1023945808410645,-2.300633430480957,-30.015090942382812,-18.780593872070312,-11.768083572387695,-14.938700675964355,-0.966762125492096,-1.9004446268081665,-0.6684467196464539,4.574751853942871,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_near_fear.wav,-441.8195495605469,60.28050994873047,5.9875946044921875,-11.66465950012207,2.5125668048858643,9.801109313964844,-20.774250030517578,-7.60117769241333,-15.764930725097656,-10.889369010925293,-21.543359756469727,-12.253963470458984,-8.17874813079834,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_neat_fear.wav,-394.047119140625,28.50033950805664,9.943331718444824,5.114760875701904,3.5141401290893555,2.244455337524414,-8.46129035949707,-1.794704556465149,-11.936690330505371,-8.496761322021484,-12.213359832763672,-8.850913047790527,-6.292287349700928,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_neat_fear.wav,-448.1973571777344,43.52445983886719,12.941061973571777,7.60498046875,4.717833995819092,2.357624053955078,-13.536105155944824,1.7761812210083008,-15.158282279968262,-7.576989650726318,-15.458314895629883,-10.188502311706543,-7.391386985778809,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_neat_fear.wav,-484.0333251953125,40.710052490234375,-1.2701656818389893,3.8230934143066406,-11.217609405517578,-19.206396102905273,-12.23320198059082,-13.195093154907227,-7.802425384521484,1.339714765548706,0.8641213178634644,4.533701419830322,7.606632232666016,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_neat_fear.wav,-471.9944152832031,43.5547981262207,10.598001480102539,7.2313232421875,6.36988639831543,3.1005468368530273,-14.414472579956055,0.928799033164978,-15.352133750915527,-8.450861930847168,-16.60271453857422,-10.085947036743164,-7.070918560028076,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_nice_fear.wav,-397.9691467285156,32.562843322753906,12.733809471130371,2.388472080230713,2.1693131923675537,2.3118114471435547,-10.976494789123535,-3.54213285446167,-7.220226764678955,-2.3432188034057617,-13.175926208496094,-6.210072994232178,-7.011068820953369,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_nice_fear.wav,-441.65594482421875,49.34965896606445,15.953160285949707,1.4447120428085327,1.8189811706542969,3.8465139865875244,-13.52065658569336,-0.32124748826026917,-9.740964889526367,0.19850711524486542,-16.3128604888916,-6.423746109008789,-7.414361953735352,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_nice_fear.wav,-480.76470947265625,47.13545608520508,-5.539449691772461,-2.55472993850708,-5.777521133422852,-15.509188652038574,-10.982527732849121,-7.126863479614258,-10.578201293945312,2.7099852561950684,5.0436882972717285,-0.9777323603630066,-4.521417617797852,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_nice_fear.wav,-469.0990905761719,47.59505081176758,13.988166809082031,-0.49962595105171204,2.225762128829956,3.6129233837127686,-15.678114891052246,-1.4231024980545044,-10.071512222290039,-0.10335350036621094,-17.778594970703125,-7.484157085418701,-7.761869430541992,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_note_fear.wav,-423.9078063964844,55.741455078125,12.661425590515137,-8.81654167175293,-2.694495439529419,2.3926408290863037,-10.936576843261719,-1.723940372467041,-17.479616165161133,-9.05882453918457,-13.817577362060547,-9.08694076538086,-9.634675979614258,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_note_fear.wav,-438.8323669433594,64.01272583007812,13.677813529968262,-10.66627311706543,-3.3391757011413574,3.5113749504089355,-11.10069465637207,-0.2677914798259735,-20.171703338623047,-8.547586441040039,-15.179007530212402,-8.392399787902832,-10.635452270507812,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_note_fear.wav,-470.1645812988281,60.75786590576172,-20.357141494750977,-10.468443870544434,-4.462391376495361,-18.706790924072266,-19.222917556762695,-13.93023681640625,-4.153929710388184,1.7418642044067383,0.33024805784225464,5.011810779571533,0.4032357931137085,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_note_fear.wav,-463.8727111816406,66.15557098388672,9.660029411315918,-13.431737899780273,-3.30938982963562,3.0239005088806152,-12.886079788208008,-1.8506733179092407,-20.782546997070312,-9.129019737243652,-16.415119171142578,-9.612878799438477,-12.051531791687012,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_numb_fear.wav,-397.07464599609375,55.874088287353516,15.903487205505371,-7.223363876342773,-6.012357711791992,2.3619275093078613,-9.303470611572266,-2.613485336303711,-11.327618598937988,-6.933632850646973,-12.966694831848145,-10.841225624084473,-9.311266899108887,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_numb_fear.wav,-427.271240234375,75.39551544189453,18.098743438720703,-9.175719261169434,-7.224546432495117,4.940672874450684,-11.014335632324219,2.0377912521362305,-16.206884384155273,-7.133179664611816,-12.409767150878906,-14.165871620178223,-10.4712553024292,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_numb_fear.wav,-457.72442626953125,69.46790313720703,-16.95098304748535,-14.141773223876953,-1.0191574096679688,-14.294280052185059,-17.456375122070312,-15.695048332214355,-8.956682205200195,-2.462005615234375,-1.3444392681121826,-0.6183473467826843,-11.917210578918457,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_numb_fear.wav,-455.8533935546875,75.04183197021484,14.446722984313965,-12.539877891540527,-8.20191764831543,3.825340747833252,-12.311042785644531,0.8602798581123352,-16.26459312438965,-6.888929843902588,-13.333714485168457,-14.609517097473145,-10.650707244873047,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_pad_fear.wav,-305.78155517578125,33.3206787109375,1.3331499099731445,-9.235913276672363,-2.070111036300659,-0.5233334898948669,-8.260831832885742,-4.265985012054443,-1.6143676042556763,-0.6168774962425232,-6.649550437927246,-6.46678352355957,-6.282526016235352,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_pad_fear.wav,-406.7140808105469,67.53003692626953,-0.8449463844299316,-13.712224006652832,-0.8888890743255615,0.7235366702079773,-17.69961166381836,-0.39484044909477234,-9.866856575012207,1.4202754497528076,-15.21284294128418,-7.932586193084717,-10.864709854125977,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_pad_fear.wav,-433.97344970703125,55.174678802490234,-36.57542037963867,-7.557107925415039,-4.520467281341553,-17.212493896484375,-7.183889389038086,-7.412950038909912,-12.188559532165527,0.5938413143157959,5.206830978393555,3.6447794437408447,-1.3444406986236572,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_pad_fear.wav,-428.4986877441406,69.46064758300781,-5.422203540802002,-18.272571563720703,-1.106749415397644,0.9411643743515015,-18.561872482299805,-0.21823415160179138,-9.591341972351074,1.0040922164916992,-17.54214859008789,-9.040590286254883,-11.76468276977539,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_page_fear.wav,-338.2034606933594,22.42344093322754,6.848597526550293,3.133699655532837,2.751140832901001,-0.11570989340543747,-7.35072660446167,-4.81365442276001,-6.302391052246094,-4.819101333618164,-9.016114234924316,-4.61060094833374,-3.0190749168395996,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_page_fear.wav,-448.6983947753906,44.55742263793945,9.308539390563965,6.303883075714111,7.92877721786499,1.3502939939498901,-15.154985427856445,-0.02919210121035576,-17.48917007446289,-5.287177562713623,-17.074758529663086,-6.603820323944092,-3.7843945026397705,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_page_fear.wav,-488.4516296386719,42.72467803955078,-4.690004825592041,4.996549129486084,-12.197515487670898,-21.78777313232422,-14.319535255432129,-11.03977108001709,-3.299150228500366,6.966736793518066,8.542908668518066,2.8763318061828613,1.210280179977417,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_page_fear.wav,-477.9154357910156,45.552555084228516,8.833346366882324,6.239749431610107,7.894863605499268,1.9373074769973755,-16.247234344482422,-1.0008898973464966,-17.991943359375,-4.881407737731934,-18.914335250854492,-7.690185546875,-4.199259281158447,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_pain_fear.wav,-398.1552734375,38.7092170715332,8.41331672668457,4.904210090637207,3.703155040740967,-0.13922931253910065,-12.22607707977295,-0.9113743901252747,-9.07274341583252,-8.78767204284668,-11.773222923278809,-6.961339473724365,-4.145620346069336,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_pain_fear.wav,-443.67333984375,56.39238357543945,11.862604141235352,5.237113952636719,4.9207377433776855,2.1695756912231445,-14.38349437713623,0.5631115436553955,-12.84737777709961,-7.692203044891357,-13.23974609375,-7.9670915603637695,-5.34733772277832,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_pain_fear.wav,-474.3247375488281,53.23411560058594,-7.385866641998291,1.7219834327697754,-9.420968055725098,-18.0595760345459,-11.562607765197754,-13.585856437683105,-6.873395919799805,4.744809150695801,1.431757926940918,3.610903024673462,3.07706618309021,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_pain_fear.wav,-470.63824462890625,57.891788482666016,8.407838821411133,3.0680885314941406,3.9904966354370117,1.1657510995864868,-15.65845012664795,0.4008323550224304,-13.724656105041504,-9.905733108520508,-14.741929054260254,-7.9458327293396,-5.44375467300415,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_pass_fear.wav,-322.4076232910156,32.060420989990234,2.4464521408081055,-8.960826873779297,-4.517046928405762,1.8460710048675537,-8.792737007141113,-2.0856223106384277,-2.5928421020507812,-0.3335255980491638,-7.582828998565674,-6.548296928405762,-6.092195987701416,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_pass_fear.wav,-397.9616394042969,54.63154602050781,2.9731857776641846,-13.828004837036133,-8.158891677856445,7.675254821777344,-16.246170043945312,1.2078707218170166,-7.998357772827148,2.1474716663360596,-12.317643165588379,-5.960069179534912,-8.561808586120605,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_pass_fear.wav,-431.81072998046875,44.91450119018555,-25.781599044799805,-13.703694343566895,1.6963194608688354,-13.286337852478027,-6.03458833694458,-1.9877986907958984,-11.651110649108887,-0.7669835090637207,-0.4249652028083801,0.43770742416381836,-0.49277380108833313,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_pass_fear.wav,-423.4665832519531,55.70500564575195,2.0234506130218506,-14.980708122253418,-7.904524803161621,7.505349636077881,-17.475313186645508,-0.0330418162047863,-7.695038795471191,2.241412878036499,-13.278314590454102,-6.643870830535889,-8.753358840942383,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_pearl_fear.wav,-361.48272705078125,43.26364517211914,16.786291122436523,-5.201022148132324,-3.419220447540283,0.051823630928993225,-6.849569797515869,-5.9626383781433105,-10.757476806640625,-6.693783760070801,-11.487410545349121,-4.922028064727783,-2.934636116027832,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_pearl_fear.wav,-435.3350830078125,75.98775482177734,26.857927322387695,-15.767643928527832,-2.846404790878296,3.6727957725524902,-10.462099075317383,-4.665116786956787,-16.14908790588379,-3.789393663406372,-17.708662033081055,-5.411449432373047,-2.9758124351501465,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_pearl_fear.wav,-469.1297912597656,77.19615936279297,-15.16762924194336,-17.928524017333984,1.79452383518219,-20.004619598388672,-17.271318435668945,-7.357826232910156,-2.503880262374878,3.665864944458008,6.408431053161621,-5.533919334411621,-2.6032145023345947,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_pearl_fear.wav,-466.328125,76.37200927734375,25.76506996154785,-19.07084083557129,-2.65515398979187,5.843240737915039,-11.464546203613281,-6.165256500244141,-16.647293090820312,-3.6987853050231934,-19.34903907775879,-6.937703609466553,-2.6203372478485107,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_peg_fear.wav,-274.55224609375,19.85948371887207,4.9384589195251465,1.923998475074768,3.0632762908935547,-1.255431056022644,-9.318815231323242,-3.5033299922943115,-3.2906394004821777,-3.583749294281006,-8.172493934631348,-4.587855815887451,-2.948620319366455,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_peg_fear.wav,-404.07745361328125,51.4482421875,4.7770514488220215,3.4255247116088867,3.872997522354126,-2.5288174152374268,-21.064895629882812,-3.2235841751098633,-10.481718063354492,-2.7829747200012207,-17.905153274536133,-4.663859844207764,-2.8849098682403564,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_peg_fear.wav,-436.7145080566406,43.299659729003906,-13.88572883605957,-0.7892001867294312,-15.924605369567871,-22.375581741333008,-4.851729869842529,-6.514005661010742,-10.918863296508789,-0.0883861780166626,-0.7818936109542847,-4.625205993652344,11.550506591796875,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_peg_fear.wav,-430.3219299316406,52.764183044433594,0.5285043120384216,0.3453604578971863,4.5141167640686035,-2.964611053466797,-23.47135353088379,-4.528597354888916,-10.793329238891602,-3.5263962745666504,-19.238935470581055,-5.123888969421387,-2.3281431198120117,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_perch_fear.wav,-314.67498779296875,22.71856689453125,3.110395669937134,-3.1082446575164795,1.1761687994003296,2.6631665229797363,-3.127964735031128,-6.513498783111572,-6.099034786224365,-3.222120523452759,-6.646455764770508,-5.628564834594727,-3.031338691711426,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_perch_fear.wav,-448.5608825683594,50.7161750793457,8.982891082763672,-6.456411838531494,4.542036533355713,10.307292938232422,-6.906078338623047,-9.634721755981445,-13.77224349975586,1.5787272453308105,-16.892417907714844,-8.245404243469238,-5.149449825286865,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_perch_fear.wav,-478.526611328125,46.927940368652344,-16.570785522460938,-0.4324597716331482,1.1442393064498901,-18.893205642700195,-21.63902473449707,-0.9117797613143921,-3.1937220096588135,3.537179708480835,15.207139015197754,8.373034477233887,7.631153106689453,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_perch_fear.wav,-469.1478576660156,52.000267028808594,4.821385860443115,-9.939072608947754,4.258705139160156,9.92778205871582,-8.328134536743164,-10.654020309448242,-15.131875991821289,1.0681325197219849,-18.20404815673828,-9.931648254394531,-5.617594242095947,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_phone_fear.wav,-313.86834716796875,31.408666610717773,12.038818359375,-0.9945681095123291,-3.0306310653686523,-3.655465602874756,-7.034396648406982,-4.868804931640625,-6.159642696380615,-4.627651691436768,-8.507699012756348,-4.410691738128662,-3.9842875003814697,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_phone_fear.wav,-415.6285400390625,61.36246109008789,19.314241409301758,-5.045908451080322,-8.137605667114258,-3.5180447101593018,-7.886684417724609,-2.8097305297851562,-14.89530086517334,-2.475088357925415,-17.42024040222168,-3.4615225791931152,-6.349940776824951,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_phone_fear.wav,-459.290771484375,58.31986999511719,-10.720194816589355,-16.143722534179688,-11.482275009155273,-9.283808708190918,-16.979612350463867,-8.816522598266602,-4.566617488861084,3.780596971511841,1.533614158630371,-3.5324413776397705,-3.4348490238189697,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_phone_fear.wav,-448.65093994140625,59.32318878173828,19.440006256103516,-7.6840691566467285,-10.43116283416748,-3.9933834075927734,-8.787198066711426,-2.9253242015838623,-15.49223804473877,-2.217607259750366,-17.963504791259766,-4.1538519859313965,-5.668538570404053,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_pick_fear.wav,-395.8746032714844,42.230918884277344,6.3972554206848145,-3.3665709495544434,3.88500714302063,-2.1044881343841553,-13.712790489196777,-4.067408084869385,-8.119918823242188,-1.7558056116104126,-12.55949878692627,-4.244595050811768,-2.180859327316284,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_pick_fear.wav,-431.5143737792969,53.593528747558594,7.74044132232666,-2.3303146362304688,5.930157661437988,-1.116065502166748,-16.56755256652832,-3.5144460201263428,-10.534716606140137,-0.8826656341552734,-15.858742713928223,-2.021116018295288,-3.0935726165771484,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_pick_fear.wav,-465.1923828125,50.578067779541016,-17.478878021240234,-1.4632631540298462,-11.747551918029785,-19.84224510192871,-7.491297721862793,-2.994489908218384,-6.289899826049805,5.480750560760498,4.672112941741943,-3.3627374172210693,0.19509565830230713,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_pick_fear.wav,-455.7494201660156,57.369300842285156,4.710827827453613,-4.937408924102783,5.8025593757629395,-1.2454279661178589,-17.327831268310547,-4.628576278686523,-10.64730167388916,-1.4714657068252563,-17.88663673400879,-3.361090660095215,-3.9113497734069824,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_pike_fear.wav,-392.5669860839844,44.26519775390625,8.454371452331543,-3.0838284492492676,-0.8383257389068604,-0.17647355794906616,-10.07619857788086,-1.3720006942749023,-10.644906997680664,-5.31165075302124,-13.149121284484863,-4.577510356903076,-7.343928813934326,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_pike_fear.wav,-438.27850341796875,58.98226547241211,9.846186637878418,-2.6589949131011963,1.5322129726409912,1.8530797958374023,-12.88086986541748,0.9843890070915222,-13.465898513793945,-3.0189478397369385,-17.463064193725586,-2.236659288406372,-9.288470268249512,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_pike_fear.wav,-464.4401550292969,54.69900131225586,-15.877217292785645,-4.368480682373047,-7.852180004119873,-16.967981338500977,-13.069591522216797,-10.813130378723145,-7.397461414337158,4.372919082641602,2.445605754852295,1.1681721210479736,0.1169092208147049,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_pike_fear.wav,-463.2529296875,63.14427185058594,6.740299701690674,-5.470907211303711,1.0156173706054688,1.9248738288879395,-15.011201858520508,-0.9119023680686951,-14.60066032409668,-3.778338670730591,-19.76204490661621,-3.110302686691284,-10.02308464050293,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_pole_fear.wav,-325.7519836425781,25.114988327026367,12.822876930236816,1.308030366897583,-4.241407871246338,-4.539312839508057,-7.004108428955078,-2.425936460494995,-2.6493756771087646,-2.207056999206543,-5.233458995819092,-3.6561920642852783,-3.858764410018921,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_pole_fear.wav,-475.9341735839844,57.26124572753906,27.866031646728516,4.826880931854248,-11.671952247619629,-3.2285873889923096,-7.85685396194458,4.539116859436035,-9.361990928649902,-0.044434770941734314,-10.543402671813965,-3.4704275131225586,-6.7696967124938965,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_pole_fear.wav,-512.26220703125,63.57889175415039,3.1875574588775635,-16.842388153076172,-8.998269081115723,-0.8452884554862976,-8.38553237915039,-7.62567138671875,-3.7055535316467285,4.571473121643066,4.463390350341797,3.496795892715454,-1.693640112876892,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_pole_fear.wav,-498.14886474609375,57.655174255371094,25.14990997314453,2.5392961502075195,-12.327594757080078,-3.5734996795654297,-8.359162330627441,3.4856972694396973,-9.971644401550293,-1.2282111644744873,-11.981986045837402,-4.157326698303223,-7.386253356933594,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_pool_fear.wav,-363.1822814941406,36.27970886230469,15.241130828857422,-0.5359581708908081,-2.824134349822998,-2.619368314743042,-5.787528991699219,-3.2121078968048096,-6.420224666595459,-5.1092753410339355,-12.912050247192383,-7.188066005706787,-6.013612270355225,fear
./Dataset\Augmentasi_Dataset\fear\shifted_OAF_pool_fear.wav,-458.89208984375,69.7948226928711,25.850173950195312,-3.4403889179229736,-6.3889875411987305,-4.473363399505615,-8.061702728271484,2.6289477348327637,-17.380916595458984,-0.8826820254325867,-21.540218353271484,-6.213560581207275,-9.396312713623047,fear
./Dataset\Augmentasi_Dataset\fear\pitched_OAF_pool_fear.wav,-489.30035400390625,71.84378051757812,-9.451226234436035,-13.712852478027344,-10.189009666442871,-10.701949119567871,-18.408077239990234,-17.139678955078125,-6.768575668334961,3.768946409225464,11.371803283691406,3.059788465499878,3.453801155090332,fear
./Dataset\Augmentasi_Dataset\fear\stretched_OAF_pool_fear.wav,-483.54510498046875,70.87295532226562,21.44319725036621,-6.658143043518066,-6.808840274810791,-4.432960510253906,-9.966230392456055,-0.2711188495159149,-18.410091400146484,-2.3379976749420166,-23.380413055419922,-7.637704372406006,-9.632251739501953,fear
./Dataset\Augmentasi_Dataset\fear\noisy_OAF_puff_fear.wav,-340.40728759765625,28.322216033935547,8.541131973266602,-6.824721336364746,-5.889133453369141,0.03954540938138962,-2.128584146499634,-1.644733190536499,-5.609331130981445,-4.725417613983154,-7.048218250274658,-1.7396924495697021,-4.416289806365967,fear
